award_id,cancelled_trump,title,directorate,start_date,year,state,org_name,end_date,award_amount
"=""2035203""",no,MsRI-EW: Planning the Infrastructural Needs to Meet National Research Demand and Support the United States’ Leadership in Biomanufacturing,CBET,08/15/2020,2020,GA,Georgia Tech Research Corporation,07/31/2021,49989.0
"=""2035223""",no,NSF Convergence Accelerator: Workshop on Design for a Circular Economy from Molecules to the Built Environment,OIA,08/15/2020,2020,PA,University of Pittsburgh,07/31/2021,98800.0
"=""2013933""",no,SBIR Phase I:  Spherical Actuated Exploration Ballistic Legged System (Spaceballs),TI,08/15/2020,2020,OH,"ZIN TECHNOLOGIES, INC",07/31/2021,224999.0
"=""2009544""",no,Collaborative Research: The Magellanic Clouds as a Laboratory for Star Formation at Low Metallicity,AST,08/15/2020,2020,MD,Johns Hopkins University,11/30/2020,261871.0
"=""2040361""",no,Planning Workshop: Addressing Wireless Communication Needs in Underwater Technologies. The Workshop is Scheduled to be Held in the Fall of 2020.,ECCS,08/15/2020,2020,PA,Lehigh University,07/31/2021,23047.0
"=""2018061""",no,"Doctoral Dissertation Research in Economics: The Effect of Certified Nurse Midwife Scope-of-Practice Laws on Health Costs, Prices, and Outcomes",SES,08/15/2020,2020,MA,National Bureau of Economic Research Inc,07/31/2021,24355.0
"=""2037870""",no,"SII Planning: ARIES: Center for Agile, RelIablE, Scalable Spectrum",AST,08/15/2020,2020,VA,Virginia Polytechnic Institute and State University,07/31/2021,300000.0
"=""2042061""",no,Collaborative Research: EAGER: Advancing Pedagogy and Inclusivity through Multimodal Upper Level Geophysics Education,EAR,08/15/2020,2020,NY,SUNY at Buffalo,07/31/2021,10417.0
"=""2002951""",no,"Mapping Class Groups, Branched Covers, and Rational Maps",DMS,08/15/2020,2020,MI,Regents of the University of Michigan - Ann Arbor,01/31/2021,151538.0
"=""2041485""",no,I-Corps: Acellular 3D Scaffold for Treating Volumetric Muscle Loss,TI,08/15/2020,2020,MO,Saint Louis University,01/31/2021,50000.0
"=""2006225""",no,SBIR Phase I:  Autonomous active safety systems for verifiably safe operation of ground vehicles,TI,08/15/2020,2020,PA,"MAPLESS AI, INC.",09/30/2021,225000.0
"=""2035215""",no,"NSF Convergence Accelerator: Socioresilient Infrastructure: Precision Materials, Assemblages, and Systems",OIA,08/15/2020,2020,MA,Massachusetts Institute of Technology,07/31/2021,97067.0
"=""2020676""",no,Collaborative Research: Tailoring Energy Landscapes to Harness the Multistability for Reconfigurable 3D Buckled Structures,CMMI,08/15/2020,2020,MO,University of Missouri-Columbia,02/28/2021,301240.0
"=""2035346""",no,NSF Convergence Accelerator: Workshop for the Development of Infrastructure for Distributed Bio-Manufacturing and Bio-Readiness,OIA,08/15/2020,2020,MA,Trustees of Boston University,07/31/2021,33561.0
"=""2010896""",no,SBIR Phase I:  Agent-based Cognitive Assistant for Enabling Intelligent Space Operations,TI,08/15/2020,2020,CA,"Masten Space Systems, Inc.",04/30/2021,0.0
"=""2038007""",no,EAGER: SciDatBench: Principles and Prototypes of Science Data Benchmarks,OAC,08/15/2020,2020,IN,Indiana University,12/31/2021,296877.0
"=""2034667""",no,RAPID: A Multinational Analysis of Factors that Determine the Effectiveness of COVID-19 Warning Messages,CMMI,08/15/2020,2020,OK,Oklahoma State University,07/31/2021,125243.0
"=""2033368""",no,RAPID: Exploring the Effects of Parent-Child Interactions on Children’s Learning about Handwashing Behavior and Disease Prevention,DRL,08/15/2020,2020,RI,Brown University,12/31/2021,103596.0
"=""2013899""",no,STTR Phase I:  Remote patient monitoring of medication fall risk in the elderly,TI,08/15/2020,2020,MI,SUMAQ LIFE LLC,07/31/2021,42747.0
"=""2042007""",no,Collaborative Research: EAGER: Advancing Pedagogy and Inclusivity through Multimodal Upper Level Geophysics Education,EAR,08/15/2020,2020,NY,University of Rochester,07/31/2021,5445.0
"=""2014339""",no,STTR Phase I:  Development and Validation of Noninvasive High-Fidelity Serial Aneurysm Diagnostic Software,TI,08/15/2020,2020,WI,"VASOGNOSIS, INC.",01/31/2021,225000.0
"=""2037429""",no,Building Accessible Pathways for a Broad Workforce of Mathematics and Science Teachers,EES,08/15/2020,2020,MO,Lincoln University,07/31/2021,49997.0
"=""2024304""",no,"Collaborative Proposal: Early Career Engineers' Views of Ethics and Social Responsibility: Trends, Influences, and Contexts",SES,08/15/2020,2020,CO,Colorado School of Mines,05/31/2021,191532.0
"=""2013964""",no,SBIR Phase I: AI robotic archival and retrieval system,TI,08/15/2020,2020,KS,ROBOPATH LLC,07/31/2021,225000.0
"=""2015148""",no,SBIR Phase I:  Development of a safe gene editing system via CRISPR-Cas and Cas inhibitor co-delivery,TI,08/15/2020,2020,CA,"ACRIGEN BIOSCIENCES, INC.",01/31/2021,225000.0
"=""2034732""",no,I-Corps:  A Solar Electrodialysis Device for Water Treatment,TI,08/15/2020,2020,IA,University of Iowa,12/31/2021,50000.0
"=""2018782""",no,Doctoral Dissertation Research in Economics: Heat Exposure and Dietary Choices,SES,08/15/2020,2020,PA,University of Pittsburgh,07/31/2021,62600.0
"=""2024933""",no,Robot-Mediated Learning: Exploring School-Deployed Collaborative Robots for Homebound Children,DRL,08/15/2020,2020,CA,University of California-Irvine,07/31/2021,500000.0
"=""2039443""",no,"I-Corps:  Manufacturing method for blends of anhydrous probiotic bacteria and low-water, high-fat content nut butters",TI,08/15/2020,2020,MA,Brandeis University,01/31/2021,50000.0
"=""2037372""",no,Response to COVID-19 Field Research and Education Disruptions: Creating Virtual Field Experiences in Coastal and Estuarine Science,OCE,08/15/2020,2020,WI,University of Wisconsin-Madison,07/31/2021,97450.0
"=""2041150""",no,HBCU Workshops on Building Capacity for Research in Computing and Data Science,CNS,08/15/2020,2020,VA,Hampton University,07/31/2021,87770.0
"=""2010940""",no,Dynamic Matching Problems with Application to Kidney Allocation,CMMI,08/15/2020,2020,NY,Cornell University,08/31/2021,517105.0
"=""2019121""",no,DDRIE: Economic Value of Crime Control: Evidence from a Large Investment in Police Infrastructure.,SES,08/15/2020,2020,IL,University of Chicago,07/31/2021,12733.0
"=""2042011""",no,Collaborative Research: EAGER: Advancing Pedagogy and Inclusivity through Multimodal Upper Level Geophysics Education,EAR,08/15/2020,2020,IL,University of Illinois at Chicago,07/31/2021,5556.0
"=""2015441""",no,Collaborative Research: Internship Network in the Mathematical Sciences,DMS,08/15/2020,2020,MN,University of Minnesota-Twin Cities,11/30/2020,1196377.0
"=""2041515""",no,Conference: Building HSI Learning Resilience in the Face of Crisis,EES,08/15/2020,2020,NM,New Mexico State University,07/31/2021,49993.0
"=""2014635""",no,"SBIR Phase I:  Development of a Novel, Cost-Effective Gait Training Device Utilized at Home for the Neurological Patient Population",TI,08/15/2020,2020,TN,HEALING INNOVATIONS INC,07/31/2021,223370.0
"=""2025955""",no,STTR Phase I:  CMOS integrated piezoelectric vapor sensors,TI,08/15/2020,2020,NY,LELANTOS INC.,05/31/2021,256000.0
"=""2041924""",no,RAPID: Advancing Museum-Community Conversations that Intersect STEM and Racial Justice,DRL,08/15/2020,2020,MN,Science Museum of Minnesota,07/31/2021,199411.0
"=""2028177""",no,AISES 2nd Convening on Computer Science Research Infrastructure for Native-Serving Institutions,CNS,08/15/2020,2020,NM,American Indian Science and Engineering Society (AISES),07/31/2021,97823.0
"=""2035307""",no,NSF Convergence Accelerator: Re-Think Nature for Innovative Solutions to Grand Challenges,OIA,08/15/2020,2020,MD,"University of Maryland, College Park",07/31/2021,66596.0
"=""2014827""",no,STTR Phase I:  Artificial Intelligence Tool to Optimize Organ Transplantation Outcomes (Transplant-AI),TI,08/15/2020,2020,TX,"InformAI, Inc.",09/30/2021,225000.0
"=""2013967""",no,SBIR Phase I:  Accelerated Growth of Hydroponic Lettuce for Greenhouse and Indoor Farmers,TI,08/15/2020,2020,IA,"Theion Agriculture, LLC",09/30/2021,225000.0
"=""2041967""",no,Collaborative Research: EAGER: Advancing Pedagogy and Inclusivity through Multi-modal Upper Level Geophysics Education,EAR,08/15/2020,2020,CO,Colorado State University,07/31/2021,5530.0
"=""2051197""",no,AitF: Collaborative Research: Topological Algorithms for 3D/4D Cardiac Images: Understanding Complex and Dynamic Structures,CCF,08/15/2020,2020,CA,University of California-San Diego,08/31/2021,80867.0
"=""2038459""",no,FY2020 Cross Agency Priority Goals (CAP),BFA,08/15/2020,2020,DC,GENERAL SERVICES ADMINISTRATION,08/15/2021,91782.0
"=""2013109""",no,WoU-MMA: Studying Extreme Particle Accelerators with VERITAS and CTA,PHY,08/15/2020,2020,NY,Columbia University,11/30/2021,797262.0
"=""2013868""",no,SBIR Phase I:  Thrivee vMAT-AI: AI Driven Platform to Drive Success in Opioid Addiction Programs,TI,08/15/2020,2020,NY,"THRIVEE, INC.",07/31/2021,224394.0
"=""2023718""",no,"Collaborative research: Patterns, causes, and consequences of synchrony in giant kelp populations",OCE,08/15/2020,2020,CA,University of California-Santa Barbara,08/31/2021,166185.0
"=""2014829""",no,SBIR Phase I Machine Learning for Screening Acute Respiratory Distress Syndrome in General and COVID-19 Patient Populations,TI,08/15/2020,2020,TX,Dascena,01/31/2021,225000.0
"=""2032744""",no,I-Corps:  Advanced Driver Assistance Systems for use in Adverse Weather Operations,TI,08/01/2020,2020,MI,Western Michigan University,07/31/2021,50000.0
"=""1953526""",no,A Robust and Efficient Statistical Framework for Handling Missing-Not-At-Random Data in Patient Reported Outcomes and Beyond,DMS,08/01/2020,2020,NY,SUNY at Buffalo,03/31/2021,366166.0
"=""2005316""",no,Cyclotomic Spectra and p-Divisible Groups,DMS,08/01/2020,2020,IL,University of Illinois at Chicago,11/30/2020,417261.0
"=""2025920""",no,SBIR Phase I:  Plant Photomorphogenesis using Adaptive Multispectral LED Arrays in a Rotary Aeroponic Cultivation Chamber (RACC),TI,08/01/2020,2020,IN,"HELIPONIX, LLC",07/31/2021,256000.0
"=""2025828""",no,SBIR Phase I:  Cognitive Communications Payload Module for CubeSat Applications,TI,08/01/2020,2020,OH,"BLUE CRANIUM, LLC",05/31/2021,255937.0
"=""2026135""",no,SBIR Phase I:  Using Automation to Deliver Photo-Realistic Clothing Simulations for Virtual Fittings,TI,08/01/2020,2020,TN,COUTURE TECHNOLOGIES LLC,09/30/2021,256000.0
"=""2019458""",no,SBIR Phase I:  Automated Learning of Vehicle Energy Performance Models,TI,08/01/2020,2020,CA,"AV-CONNECT, INC.",05/31/2021,255352.0
"=""2025728""",no,"SBIR Phase I:  Non-pharmaceutical, light and ultrasound combination therapy to prevent SSI's and HAI's",TI,08/01/2020,2020,GA,SONIX MEDICAL DEVICES INC.,08/31/2021,253670.0
"=""2026010""",no,SBIR Phase I:  Volition With An App,TI,08/01/2020,2020,PA,HERA GLOBAL TECH INC.,04/30/2021,255880.0
"=""2041530""",no,"Emerging Areas of Science, Engineering, and Medicine for the Courts: A Workshop to Identify Chapters for a Fourth Edition of The Reference Manual on Scientific Evidence",SES,08/01/2020,2020,DC,National Academy of Sciences,07/31/2021,50000.0
"=""2039320""",no,RAPID: Responsible conduct of accelerated SARS-CoV-2 vaccine research through challenge trials,SMA,08/01/2020,2020,NJ,Rutgers University New Brunswick,07/31/2021,200000.0
"=""2038140""",no,MsRI-EW: Enabling Transformative Advances in Materials Engineering through Development of Novel Approaches to Electron Microscopy,CBET,08/01/2020,2020,AZ,Arizona State University,01/31/2021,50000.0
"=""2025802""",no,SBIR Phase I:  Vergence tracking for automatically refocusing reading glasses,TI,08/01/2020,2020,CA,"ZINN LABS, INC.",08/31/2021,256000.0
"=""2025333""",no,SBIR Phase I:  Tailored Carbon Fiber Technology for High Volume Industrial Applications,TI,08/01/2020,2020,TN,"CROSSLINK COMPOSITES, INC.",05/31/2021,275917.0
"=""2015003""",no,SBIR Phase I (COVID-19):  Integrating Cognitive and Self-Regulatory Strategies to Improve Secondary Mathematics Outcomes,TI,08/01/2020,2020,NJ,"MINDPRINT LEARNING, LLC",07/31/2021,244781.0
"=""2032534""",no,"STTR Phase I:  AI-assisted Assessment, Tracking, and Reporting of COVID-19 Severity on Chest CT",TI,08/01/2020,2020,AL,"AI METRICS, LLC",07/31/2021,256000.0
"=""2041114""",no,"NIWC IT Security Support, FY21",OPP,08/01/2020,2020,SC,"Navy, United States Department of the",08/01/2021,259490.0
"=""1952241""",no,SCC-PG: Addressing Unprecedented Community-Centered Transportation Infrastructure Needs and Policies for the Mobility Revolution,CMMI,08/01/2020,2020,CA,University of California-Irvine,07/31/2021,150000.0
"=""2025881""",no,STTR Phase I:  Innovative Modular Transfer Head,TI,08/01/2020,2020,OR,LuxNour Technologies Inc,06/30/2021,255944.0
"=""2037701""",no,I-Corps:  Software system that streams data from flight data recorders in aerial vehicles,TI,08/01/2020,2020,NY,SUNY College at Fredonia,07/31/2021,50000.0
"=""2038441""",no,EAGER: Project TPV: An open-source platform for modeling and design of thermophotovoltaics,CBET,08/01/2020,2020,MI,Regents of the University of Michigan - Ann Arbor,07/31/2021,78000.0
"=""1949613""",no,Collaborative Research: Gateway to North America--the Great American Biotic Interchange (GABI) in Mexico and Origin of C4 Grassland,EAR,08/01/2020,2020,NY,SUNY at Buffalo,12/31/2020,53206.0
"=""2025873""",no,"SBIR Phase I:  Utilization, Condition, and Location Tracking for Clinical Assets",TI,08/01/2020,2020,MD,"EMANATE WIRELESS, INC.",04/30/2021,255221.0
"=""2025685""",no,Collaborative Research: SaTC: EDU: Artificial Intelligence Assisted Malware Analysis,DGE,08/01/2020,2020,NC,University of North Carolina at Wilmington,07/31/2021,105790.0
"=""2013825""",no,SBIR Phase I:  Active Smart Wearable Compression Technology for Treating Breast Cancer Related Lymphedema,TI,08/01/2020,2020,TX,KOYA INC.,07/31/2021,224957.0
"=""2038085""",no,Supporting Student Development Activities at the International Joint Conference on Biometrics (IJCB2020),IIS,08/01/2020,2020,TX,University of Houston,01/31/2021,17498.0
"=""2018306""",no,MRI: Acquisition of a Focused Ion Beam Scanning Electron Microscope,DMR,08/01/2020,2020,NY,Alfred University,07/31/2021,495254.0
"=""2040236""",no,FY2020 CFOC Federal Interagency Management Council Initiatives,BFA,08/01/2020,2020,DC,General Services Administration,08/01/2021,104020.0
"=""2031176""",no,"Symposium on Biofabrication for Emulating Biological Tissues, Fall Materials Research Society National Meeting; Boston, Massachusetts; November 29 to December 4, 2020",DMR,08/01/2020,2020,PA,Materials Research Society,02/28/2021,6000.0
"=""2024226""",no,I-Corps:  New image processing programs and data modeling algorithms for education environments,TI,08/01/2020,2020,NJ,Rowan University,12/31/2021,50000.0
"=""2041976""",no,PrintWise contract (Print Shop Labor),DAS,08/01/2020,2020,DC,Government Printing Office,02/01/2021,312504.0
"=""2039637""",no,EAGER: SaTC-EDU: A transdisciplinary program for pre-college youth to prepare the future workforce for FATE in AI,DGE,08/01/2020,2020,CA,University of California-Berkeley,10/31/2021,299987.0
"=""2038087""",no,EAGER: RCN: Wastewater Surveillance of SARS-CoV-2,CBET,08/01/2020,2020,IN,University of Notre Dame,12/31/2021,299995.0
"=""2013897""",no,SBIR Phase I:  An energy-based therapeutic to treat prostate cancer,TI,08/01/2020,2020,TX,"Vitanova Biomedical, Inc.",07/31/2021,225000.0
"=""2026118""",no,SBIR Phase I:  High-performance Opto-plasmonic Technology for Next Generation Optoelectronic Manufacturing,TI,08/01/2020,2020,PA,NanoGrass Solar LLC,07/31/2021,256000.0
"=""2035478""",no,RAPID/Collaborative Research: Digitizing Early Cretaceous dinosaur trackways to preserve the geological heritage of central Texas,EAR,08/01/2020,2020,TX,Trinity University,07/31/2021,21745.0
"=""2034178""",no,SBIR Phase I:  Virucidal surface coatings for prevention of COVID-19 transmission,TI,08/01/2020,2020,CA,"ACATECHOL, INC.",07/31/2021,275864.0
"=""2014828""",no,"SBIR Phase I:  HumanGo, the Artificial Intelligence based Health Coach Assistant",TI,08/01/2020,2020,CO,HUMANGO INC,04/30/2021,223525.0
"=""2026059""",no,"SBIR Phase I:  Rapid, Additive Manufacturing of Batteries (RAMB)",TI,08/01/2020,2020,IN,Ocella Inc,06/30/2021,276000.0
"=""2030301""",no,SBIR Phase I:  MAUI Imaging 2D Probe for COVID-19,TI,08/01/2020,2020,AZ,"MAUI IMAGING, INC.",07/31/2021,254872.0
"=""2038846""",no,Collaborative Conference: A Workshop to Explore Data Science in Oceanography,OCE,08/01/2020,2020,ME,Bigelow Laboratory for Ocean Sciences,08/31/2021,7423.0
"=""2039044""",no,COVID-19 Postdoctoral Fellowship Program,CHE,08/01/2020,2020,AZ,Research Corporation for Science Advancement,08/31/2021,343629.0
